CO2 mean,DATE_TIME initial_value,LABEL,SWC_2 mean,FCO2_DRY,TS_2 mean,TA mean
449.420000,2024/01/31 13:52:01,2,0.366000,0.585070,18.600000,19.204820
449.300000,2024/01/31 13:53:27,2,0.366030,0.531030,18.800000,19.232270
449.930000,2024/01/31 13:55:43,1,0.303500,0.571430,18.960000,19.492670
449.930000,2024/01/31 13:57:08,1,0.307000,0.746660,19.243330,19.236060
450.130000,2024/01/31 13:58:34,1,0.309000,0.508310,19.300000,18.937180
453.870000,2024/01/31 14:14:54,13,0.320450,1.128670,20.093330,18.519220
453.000000,2024/01/31 14:16:19,13,0.322900,1.052370,20.480000,19.337350
453.620000,2024/01/31 14:17:44,13,0.323950,1.061720,20.700000,19.520080
450.130000,2024/01/31 14:20:07,14,0.189000,0.512180,20.420000,17.827390
451.690000,2024/01/31 14:21:32,14,0.275230,0.336040,20.276670,17.410690
450.370000,2024/01/31 14:22:57,14,0.277000,0.462650,19.991800,17.611600
454.090000,2024/01/31 14:25:17,24,0.291200,0.954100,19.526670,18.801930
453.200000,2024/01/31 14:26:42,24,0.337280,0.816800,19.243330,19.157290
453.560000,2024/01/31 14:28:07,24,0.337280,0.808170,19.100000,19.098380
452.880000,2024/01/31 14:30:31,25,0.082250,0.846550,4.745000,20.248660
455.190000,2024/01/31 14:31:56,25,0.314530,0.836200,19.100000,21.521560
453.140000,2024/01/31 14:33:22,25,0.316900,0.755440,19.290000,21.613740
454.930000,2024/01/31 14:35:38,OC3,0.361870,0.957190,19.256670,20.162020
457.200000,2024/01/31 14:37:04,OC3,0.365650,1.139610,18.970000,20.531520
455.280000,2024/01/31 14:38:29,OC3,0.367000,1.056440,18.893330,19.632010
451.990000,2024/01/31 14:44:06,7,0.198850,0.784310,18.463330,18.968310
452.360000,2024/01/31 14:45:32,7,0.295120,0.901080,18.623330,19.878170
451.920000,2024/01/31 14:46:57,7,0.296530,0.765330,18.800000,19.779020
451.180000,2024/01/31 14:49:14,6,0.302980,0.851600,18.900000,18.474950
452.910000,2024/01/31 14:50:39,6,0.371230,0.802080,18.946670,18.854100
452.100000,2024/01/31 14:52:04,6,0.372000,0.921910,19.100000,18.763860
450.520000,2024/01/31 14:54:12,8,0.239700,0.774570,19.413330,19.133760
451.110000,2024/01/31 14:55:38,8,0.308220,0.753540,19.943330,19.765630
451.040000,2024/01/31 14:57:03,8,0.308370,0.801210,20.100000,19.504350
453.550000,2024/01/31 14:59:11,9,0.177100,0.809390,20.146670,18.901430
454.140000,2024/01/31 15:00:37,9,0.233600,0.833970,19.820000,18.746880
453.900000,2024/01/31 15:02:03,9,0.237900,0.830460,19.373330,18.843680
463.230000,2024/01/31 15:04:19,OC2,0.083650,1.421830,6.685000,20.240770
458.840000,2024/01/31 15:05:44,OC2,0.245980,1.271240,19.100000,20.067040
458.000000,2024/01/31 15:07:11,OC2,0.244930,1.278930,19.253330,20.014880
453.340000,2024/01/31 15:10:39,5,0.334700,1.074910,19.253330,17.620830
453.000000,2024/01/31 15:12:05,5,0.337000,0.943260,18.900000,18.132450
454.360000,2024/01/31 15:13:31,5,0.336900,0.903360,18.580000,17.959370
449.770000,2024/01/31 15:15:33,OC1,0.302600,0.400770,18.155000,18.278550
450.220000,2024/01/31 15:16:59,OC1,0.307130,0.389450,17.786670,18.891590
454.920000,2024/01/31 15:18:25,OC1,0.308000,0.392300,17.500000,19.117230
449.840000,2024/01/31 15:21:28,4,0.371050,0.550300,17.500000,18.239500
450.920000,2024/01/31 15:22:53,4,0.372470,0.609960,17.500000,19.024630
450.240000,2024/01/31 15:24:19,4,0.373920,0.586420,17.316670,18.721090
448.330000,2024/02/05 12:04:33,1,0.378000,0.653140,12.350000,11.437900
449.950000,2024/02/05 12:05:59,1,0.378000,0.256480,12.075000,11.473560
450.510000,2024/02/05 12:07:24,1,0.378000,0.283790,12.000000,11.616470
450.500000,2024/02/05 12:09:51,2,0.304400,0.350800,11.900000,12.421130
451.080000,2024/02/05 12:11:16,2,0.309200,0.327740,11.900000,12.213360
451.200000,2024/02/05 12:12:42,2,0.313900,0.283280,11.900000,12.294530
456.240000,2024/02/05 12:14:59,3,0.336870,0.772680,12.106670,13.375720
457.930000,2024/02/05 12:16:25,3,0.344730,0.735380,12.605000,13.548860
456.550000,2024/02/05 12:17:50,3,0.346300,0.768310,12.800000,13.529810
452.380000,2024/02/05 12:20:03,13,0.365670,0.619510,12.933330,12.795290
453.750000,2024/02/05 12:21:28,13,0.369750,0.633180,12.800000,12.840070
454.590000,2024/02/05 12:22:54,13,0.371000,0.514050,12.700000,12.791200
452.750000,2024/02/05 12:25:59,14,0.305750,0.357910,12.700000,12.875920
451.780000,2024/02/05 12:27:24,14,0.311680,0.419830,12.700000,12.579390
451.870000,2024/02/05 12:28:50,14,0.315880,0.321780,12.711670,12.797250
453.140000,2024/02/05 12:31:21,24,0.233070,0.776750,13.190000,14.703360
455.250000,2024/02/05 12:32:47,24,0.368050,0.781680,13.400000,14.517480
453.620000,2024/02/05 12:34:12,24,0.369000,0.747660,13.448330,14.763880
455.300000,2024/02/05 12:36:28,25,0.264000,0.981070,13.773330,16.382240
455.280000,2024/02/05 12:37:53,25,0.363330,0.847720,14.016390,16.151000
455.170000,2024/02/05 12:39:18,25,0.365000,0.807790,14.100000,16.319450
456.060000,2024/02/05 12:41:39,OC3,0.329080,1.250500,14.283330,15.363000
455.380000,2024/02/05 12:43:04,OC3,0.360650,1.164030,14.335000,15.543140
454.630000,2024/02/05 12:44:30,OC3,0.360770,0.838680,14.400000,15.586490
449.940000,2024/02/05 12:48:45,OC5,0.355070,0.614780,14.603330,17.880690
451.150000,2024/02/05 12:50:10,OC5,0.356550,0.692480,14.700000,17.577650
451.340000,2024/02/05 12:51:36,OC5,0.356000,0.612010,14.876670,17.558310
451.440000,2024/02/05 12:54:41,23,0.353800,0.654180,15.483330,16.772360
451.720000,2024/02/05 12:56:07,23,0.367000,0.663120,15.820000,17.124510
452.080000,2024/02/05 12:57:32,23,0.367000,0.709440,16.163330,16.756060
453.860000,2024/02/05 12:59:55,OC4,0.382180,0.993840,16.336670,17.002040
460.340000,2024/02/05 13:01:20,OC4,0.383000,0.884840,16.500000,17.812190
454.190000,2024/02/05 13:02:45,OC4,0.383000,0.852370,16.506670,17.157790
452.900000,2024/02/05 13:06:03,22,0.432950,0.992910,16.363330,15.721130
453.600000,2024/02/05 13:07:28,22,0.435000,0.876680,16.500000,15.782010
454.190000,2024/02/05 13:08:54,22,0.435000,0.822500,16.500000,15.703920
454.230000,2024/02/05 13:11:57,21,0.365220,1.069740,15.956670,15.121870
454.450000,2024/02/05 13:13:23,21,0.366000,1.058170,15.733330,15.388890
454.680000,2024/02/05 13:14:49,21,0.366000,1.092550,15.683330,15.256420
450.360000,2024/02/05 13:18:13,20,0.383000,0.611120,15.400000,15.609820
451.720000,2024/02/05 13:19:38,20,0.384000,0.750270,15.400000,15.480350
451.390000,2024/02/05 13:21:04,20,0.384000,0.829150,14.965000,14.967080
452.600000,2024/02/05 13:23:25,19,0.240530,0.836140,14.836670,15.648420
453.360000,2024/02/05 13:24:50,19,0.353120,0.735180,14.900000,15.746730
454.780000,2024/02/05 13:26:16,19,0.354000,0.779620,14.900000,15.821280
454.570000,2024/02/05 13:29:43,18,0.351000,1.131040,14.900000,14.929380
454.180000,2024/02/05 13:31:08,18,0.354000,1.008710,15.000000,15.013460
456.540000,2024/02/05 13:32:33,18,0.354830,1.497150,15.166670,14.893140
454.630000,2024/02/05 13:35:18,17,0.170330,0.956550,14.900000,14.976660
455.340000,2024/02/05 13:36:44,17,0.296000,1.070900,14.900000,15.323320
455.240000,2024/02/05 13:38:09,17,0.301430,0.986720,14.900000,15.209760
451.760000,2024/02/05 13:40:15,16,0.185070,0.856250,14.953330,15.782430
451.770000,2024/02/05 13:41:40,16,0.347950,0.686920,15.000000,15.987540
451.690000,2024/02/05 13:43:05,16,0.350370,0.708660,15.273330,16.041740
449.850000,2024/02/05 13:46:00,15,0.333600,0.579470,15.253330,15.842050
450.140000,2024/02/05 13:47:25,15,0.340050,0.528570,15.400000,15.986480
450.200000,2024/02/05 13:48:50,15,0.342120,0.498560,15.400000,15.792520
449.810000,2024/02/05 13:50:43,12,0.388000,0.498500,15.400000,15.595820
449.880000,2024/02/05 13:52:09,12,0.388000,0.435530,15.400000,15.145290
449.570000,2024/02/05 13:53:34,12,0.388000,0.433450,15.400000,15.085300
451.260000,2024/02/05 14:10:20,11,0.359930,0.695160,16.076670,15.441840
451.730000,2024/02/05 14:11:46,11,0.365030,0.628540,15.796670,15.502880
451.050000,2024/02/05 14:13:12,11,0.366480,0.580090,15.700000,15.327100
451.550000,2024/02/05 14:16:13,10,0.254000,0.617030,15.500000,15.815700
452.020000,2024/02/05 14:17:38,10,0.306920,0.562290,15.500000,15.998390
451.780000,2024/02/05 14:19:04,10,0.309000,0.593380,15.500000,15.925810
455.820000,2024/02/05 14:21:09,OC2,0.331920,1.134970,15.583330,16.300630
455.680000,2024/02/05 14:22:34,OC2,0.338550,1.050800,15.785000,16.049710
456.210000,2024/02/05 14:23:59,OC2,0.342000,1.059770,16.000000,16.003570
452.420000,2024/02/05 14:27:14,9,0.104370,0.744660,15.748330,14.555440
454.090000,2024/02/05 14:28:39,9,0.209470,0.784380,15.700000,14.791260
452.860000,2024/02/05 14:30:05,9,0.215700,0.851200,15.630000,14.553220
449.130000,2024/02/05 14:32:16,8,0.215050,0.381030,15.445000,14.189840
449.890000,2024/02/05 14:33:42,8,0.391000,0.365940,15.203330,14.387470
449.580000,2024/02/05 14:35:07,8,0.391000,0.434660,15.000000,14.330030
452.580000,2024/02/05 14:38:38,7,0.340200,0.609110,14.600000,14.797890
453.370000,2024/02/05 14:40:03,7,0.380000,0.575250,14.600000,14.853430
452.280000,2024/02/05 14:41:29,7,0.380750,0.648630,14.600000,14.753760
451.720000,2024/02/05 14:44:39,6,0.358400,0.818630,14.413330,14.111340
451.860000,2024/02/05 14:46:06,6,0.385000,0.592290,14.526670,13.937810
451.740000,2024/02/05 14:47:32,6,0.385000,0.593460,14.400000,13.870450
452.400000,2024/02/05 14:50:30,5,0.269100,0.731720,14.323330,13.877930
455.730000,2024/02/05 14:51:56,5,0.353430,2.133910,14.078330,13.758570
457.300000,2024/02/05 14:53:21,5,0.355630,0.769100,14.000000,13.814110
451.230000,2024/02/05 14:55:39,OC1,0.295170,0.325130,13.800000,14.288060
451.560000,2024/02/05 14:57:04,OC1,0.326650,0.384280,13.800000,14.439390
452.370000,2024/02/05 14:58:31,OC1,0.328350,0.380310,13.721670,14.515620
450.950000,2024/02/05 15:01:33,4,0.281670,0.439760,13.783330,14.601890
450.700000,2024/02/05 15:02:58,4,0.341500,0.456980,13.800000,14.320940
450.980000,2024/02/05 15:04:24,4,0.343680,0.500210,13.800000,14.432620
457.140000,2024/02/06 12:09:41,21,0.394800,0.961880,19.580000,16.231370
456.950000,2024/02/06 12:11:07,21,0.394000,0.932930,18.791670,16.019880
456.730000,2024/02/06 12:12:32,21,0.394000,0.967080,17.985000,16.491330
459.530000,2024/02/06 12:14:44,OC4,0.323520,0.839900,17.208330,18.141370
457.300000,2024/02/06 12:16:10,OC4,0.223330,0.860660,11.666670,18.415090
458.550000,2024/02/06 12:17:35,OC4,0.335100,0.792570,17.300000,18.566440
458.170000,2024/02/06 12:20:18,22,0.320950,0.734010,17.055000,17.859960
456.910000,2024/02/06 12:21:44,22,0.393230,0.724510,16.776670,17.489690
456.950000,2024/02/06 12:23:09,22,0.394000,0.761300,16.566670,17.170800
454.920000,2024/02/06 12:25:08,23,0.244400,0.592210,16.625000,16.885660
455.330000,2024/02/06 12:26:33,23,0.375000,0.577380,17.206670,17.018680
456.910000,2024/02/06 12:27:59,23,0.375000,0.653350,17.300000,16.835080
455.620000,2024/02/06 12:30:20,20,0.322150,0.755630,17.670000,17.033510
455.770000,2024/02/06 12:31:45,20,0.380000,0.549080,17.700000,16.660810
455.800000,2024/02/06 12:33:11,20,0.380000,0.512810,17.700000,16.743660
457.260000,2024/02/06 12:35:34,19,0.354080,0.687170,17.500000,17.885650
457.600000,2024/02/06 12:37:00,19,0.356500,0.769870,17.400000,17.665050
458.570000,2024/02/06 12:38:25,19,0.358000,0.669230,17.206670,17.921010
458.550000,2024/02/06 12:40:43,18,0.341630,0.996750,16.893330,17.734800
458.770000,2024/02/06 12:42:08,18,0.347650,0.984550,17.265000,17.615260
458.700000,2024/02/06 12:43:34,18,0.349080,0.929090,17.300000,17.200960
460.620000,2024/02/06 12:46:37,OC2,0.308000,1.161650,17.240000,18.391840
461.140000,2024/02/06 12:48:03,OC2,0.309130,1.026510,17.613330,19.063620
460.480000,2024/02/06 12:49:28,OC2,0.310000,0.989360,17.995000,19.009110
458.350000,2024/02/06 12:51:46,9,0.232130,0.734000,18.456670,18.343100
460.310000,2024/02/06 12:53:13,9,0.235720,0.743220,18.600000,18.713680
460.000000,2024/02/06 12:54:39,9,0.238830,0.791220,18.400000,18.670040
456.920000,2024/02/06 12:56:53,8,0.247000,0.797450,18.360000,18.680580
457.290000,2024/02/06 12:58:19,8,0.379000,0.700270,18.766670,19.191750
456.990000,2024/02/06 12:59:45,8,0.378730,0.653590,18.953330,18.395030
458.030000,2024/02/06 13:02:15,7,0.232300,0.689690,18.946670,19.626450
459.190000,2024/02/06 13:03:40,7,0.306370,0.649830,19.100000,20.268280
458.640000,2024/02/06 13:05:07,7,0.309230,0.792380,19.100000,20.426540
457.710000,2024/02/06 13:07:16,6,0.301580,0.862100,19.100000,19.395980
458.030000,2024/02/06 13:08:41,6,0.385000,0.935410,19.300000,19.048080
459.970000,2024/02/06 13:10:07,6,0.385000,0.846030,19.426670,19.098530
459.170000,2024/02/06 13:12:29,5,0.361000,0.975560,19.100000,18.744540
459.200000,2024/02/06 13:13:55,5,0.362430,0.948320,19.386670,19.190640
460.210000,2024/02/06 13:15:20,5,0.363000,0.936050,19.500000,19.245000
456.530000,2024/02/06 13:17:19,OC1,0.346500,0.364720,19.700000,20.912450
457.130000,2024/02/06 13:18:45,OC1,0.343800,0.389040,19.193330,21.421860
457.290000,2024/02/06 13:20:11,OC1,0.346000,0.435770,18.690000,21.254880
456.360000,2024/02/06 13:22:18,4,0.347000,0.537580,18.563330,20.134240
456.770000,2024/02/06 13:23:44,4,0.349000,0.503650,18.800000,19.938920
456.310000,2024/02/06 13:25:09,4,0.349670,0.557230,18.866670,20.248460
460.430000,2024/02/06 13:28:01,3,0.218730,1.245440,19.113330,20.386940
461.540000,2024/02/06 13:29:26,3,0.220100,1.097740,19.680000,21.094240
461.870000,2024/02/06 13:30:52,3,0.220230,1.100680,20.053330,20.469740
454.840000,2024/02/06 13:32:53,2,0.369200,0.527260,20.340000,20.407720
455.410000,2024/02/06 13:34:19,2,0.371000,0.595390,19.766670,20.276140
455.510000,2024/02/06 13:35:45,2,0.371270,0.624100,19.246670,20.725010
458.490000,2024/02/06 13:38:05,1,0.197400,0.596060,19.100000,19.395030
455.720000,2024/02/06 13:39:31,1,0.330000,0.471820,19.300000,19.438630
455.800000,2024/02/06 13:40:56,1,0.330450,0.465750,19.300000,19.095210
458.810000,2024/02/06 13:56:34,24,0.292420,0.908320,18.200000,18.519020
459.810000,2024/02/06 13:57:59,24,0.298500,0.980470,18.200000,19.033600
461.660000,2024/02/06 13:59:25,24,0.301870,0.894050,18.200000,19.395980
458.440000,2024/02/06 14:01:49,25,0.367330,0.884250,18.566670,21.760670
458.780000,2024/02/06 14:03:15,25,0.368000,0.885520,19.050000,22.255610
458.490000,2024/02/06 14:04:40,25,0.369820,0.746370,19.573330,21.912810
460.890000,2024/02/06 14:06:52,OC3,0.360920,1.191270,20.253330,20.699040
460.420000,2024/02/06 14:08:17,OC3,0.363200,1.062960,20.660000,20.002280
459.890000,2024/02/06 14:09:43,OC3,0.364000,0.997110,20.700000,19.602670
454.610000,2024/02/06 14:12:17,14,0.194400,0.336810,20.500000,18.660620
454.390000,2024/02/06 14:13:42,14,0.243130,0.358620,20.213330,18.541800
454.960000,2024/02/06 14:15:08,14,0.242530,0.281110,19.900000,18.935970
457.520000,2024/02/06 14:17:26,13,0.339950,1.203420,19.890000,19.921140
457.770000,2024/02/06 14:18:51,13,0.344370,1.157290,20.446670,20.053820
458.160000,2024/02/06 14:20:17,13,0.345000,1.075120,20.700000,19.962320
455.790000,2024/02/06 14:22:50,15,0.356750,0.690230,20.630000,20.377060
454.800000,2024/02/06 14:24:16,15,0.361570,0.610150,20.500000,20.597720
454.450000,2024/02/06 14:25:41,15,0.363200,0.728210,20.300000,20.241820
452.580000,2024/02/06 14:27:42,12,0.365080,0.638200,20.256670,19.285620
452.530000,2024/02/06 14:29:09,12,0.369000,0.563710,20.100000,18.585050
452.450000,2024/02/06 14:30:35,12,0.369900,0.649630,19.880000,18.634390
456.330000,2024/02/06 14:33:13,16,0.215600,0.892210,19.500000,19.374200
456.570000,2024/02/06 14:34:40,16,0.298330,0.930100,19.700000,19.429130
456.420000,2024/02/06 14:36:05,16,0.301800,0.848180,19.700000,20.197810
458.740000,2024/02/06 14:38:19,17,0.255830,0.997080,19.900000,19.189370
460.160000,2024/02/06 14:39:44,17,0.309500,1.068710,20.100000,19.233220
460.190000,2024/02/06 14:41:10,17,0.311000,1.050960,20.100000,19.250590
454.260000,2024/02/06 14:43:20,OC5,0.330550,0.626620,20.100000,20.835540
455.990000,2024/02/06 14:44:45,OC5,0.332530,0.645760,19.646670,21.101270
457.310000,2024/02/06 14:46:11,OC5,0.332600,0.748760,19.500000,21.517350
454.320000,2024/02/06 14:48:31,10,0.282170,0.579390,19.293330,19.185440
454.160000,2024/02/06 14:49:58,10,0.286530,0.463830,19.006670,19.197180
454.150000,2024/02/06 14:51:23,10,0.286900,0.568240,18.810000,18.706690
454.250000,2024/02/06 14:54:05,11,0.218400,0.502320,18.480000,18.784800
455.580000,2024/02/06 14:55:31,11,0.365030,0.574330,18.196670,18.745000
454.500000,2024/02/06 14:56:57,11,0.367000,0.572930,18.000000,18.365000
CO2 mean,DATE_TIME initial_value,LABEL,SWC_2 mean,FCO2_DRY,TS_2 mean,TA mean
[umol+1mol-1],[YYYY-MM-DD HH:MM:SS],[#],[m+3m-3],[umol+1m-2s-1],[C],[C]
457.240000,2024/02/07 14:19:15,21,0.349400,1.132590,19.540000,17.067170
455.690000,2024/02/07 14:20:40,21,0.350220,1.167940,19.213330,16.881300
456.540000,2024/02/07 14:22:05,21,0.350370,1.243790,18.836670,17.009330
455.990000,2024/02/07 14:24:17,OC4,0.249050,0.936760,18.770000,18.748950
456.200000,2024/02/07 14:25:42,OC4,0.296070,0.940020,19.153330,18.593800
456.420000,2024/02/07 14:27:07,OC4,0.301050,0.971450,19.300000,18.693040
454.180000,2024/02/07 14:29:20,22,0.358650,0.849710,18.923330,17.403000
454.680000,2024/02/07 14:30:45,22,0.367680,0.867690,18.473330,17.274730
454.590000,2024/02/07 14:32:11,22,0.367750,0.860970,18.050000,16.975370
453.370000,2024/02/07 14:34:11,23,0.363250,0.833190,17.850000,17.392690
454.360000,2024/02/07 14:35:37,23,0.361170,0.857900,18.000000,17.804930
453.380000,2024/02/07 14:37:02,23,0.361400,0.953360,18.000000,17.604730
453.390000,2024/02/07 14:39:16,20,0.307500,0.742610,18.200000,17.350790
453.190000,2024/02/07 14:40:42,20,0.370000,0.667640,18.450000,17.281200
453.190000,2024/02/07 14:42:07,20,0.370000,0.652210,18.736670,16.827490
452.750000,2024/02/07 14:44:26,19,0.281500,0.574550,18.801670,17.520980
453.170000,2024/02/07 14:45:52,19,0.277000,0.647910,18.800000,17.834060
453.380000,2024/02/07 14:47:18,19,0.277870,0.729660,18.626670,17.780040
457.430000,2024/02/07 14:49:55,18,0.154470,1.109940,8.586670,17.652480
455.630000,2024/02/07 14:51:20,18,0.332800,1.042380,18.400000,17.754770
456.320000,2024/02/07 14:52:47,18,0.332000,1.032770,18.200000,17.835410
454.010000,2024/02/07 14:55:24,8,0.341050,0.752380,18.000000,17.189090
453.610000,2024/02/07 14:56:49,8,0.360370,0.766620,18.473330,17.622410
454.350000,2024/02/07 14:58:15,8,0.361000,0.786020,18.760000,18.089130
453.630000,2024/02/07 15:00:35,9,0.188330,0.579480,18.746670,16.447890
455.770000,2024/02/07 15:02:01,9,0.198130,0.574020,18.286670,16.349790
454.890000,2024/02/07 15:03:27,9,0.202020,0.707940,17.995000,16.371450
460.410000,2024/02/07 15:05:44,OC2,0.243180,1.166500,17.559020,17.615510
464.240000,2024/02/07 15:07:10,OC2,0.250300,1.077950,17.843330,18.398840
460.400000,2024/02/07 15:08:36,OC2,0.248450,1.069710,18.230000,18.538750
454.090000,2024/02/07 15:11:20,7,0.220830,0.721890,18.400000,18.358950
454.510000,2024/02/07 15:12:46,7,0.257900,0.813610,18.600000,18.652950
454.790000,2024/02/07 15:14:11,7,0.262000,0.848980,18.600000,18.760870
454.040000,2024/02/07 15:16:22,6,0.348070,0.708450,18.786670,17.457320
454.460000,2024/02/07 15:17:47,6,0.355650,0.721940,18.900000,17.544750
454.570000,2024/02/07 15:19:12,6,0.355770,0.793340,18.900000,17.575080
454.860000,2024/02/07 15:21:42,5,0.297500,0.906980,18.950000,17.357680
455.670000,2024/02/07 15:23:07,5,0.301050,0.867690,19.236670,17.684890
455.690000,2024/02/07 15:24:32,5,0.303200,0.898970,19.300000,17.828500
452.530000,2024/02/07 15:26:35,OC1,0.352150,0.477000,19.225000,18.715060
452.900000,2024/02/07 15:28:01,OC1,0.353570,0.373320,18.573330,19.427250
453.840000,2024/02/07 15:29:26,OC1,0.355000,0.396700,18.200000,19.710240
452.220000,2024/02/07 15:31:31,4,0.267420,0.593400,18.000000,19.216140
452.910000,2024/02/07 15:32:57,4,0.273000,0.617190,18.000000,19.122670
452.750000,2024/02/07 15:34:22,4,0.275870,0.501840,18.000000,19.115370
458.440000,2024/02/07 15:48:56,3,0.211450,1.189170,17.590000,18.770550
458.430000,2024/02/07 15:50:21,3,0.214800,1.208280,17.990000,19.062220
458.050000,2024/02/07 15:51:47,3,0.214670,1.058360,18.266670,19.038340
452.080000,2024/02/07 15:53:53,2,0.157300,0.495100,18.226670,18.413630
452.180000,2024/02/07 15:55:18,2,0.363000,0.527480,17.915000,18.055990
452.760000,2024/02/07 15:56:44,2,0.364000,0.447650,17.443330,17.855670
452.480000,2024/02/07 15:59:09,1,0.240080,0.512360,17.271670,17.250950
451.960000,2024/02/07 16:00:35,1,0.337150,0.458310,17.300000,17.158800
451.900000,2024/02/07 16:02:01,1,0.338000,0.426000,17.241670,17.203520
453.020000,2024/02/07 16:04:11,13,0.201000,0.943500,17.200000,17.322480
453.910000,2024/02/07 16:05:37,13,0.273370,0.856800,16.963330,17.234780
453.830000,2024/02/07 16:07:03,13,0.275000,0.915520,16.800000,17.157120
451.220000,2024/02/07 16:09:15,14,0.184800,0.302960,16.700000,16.742620
451.510000,2024/02/07 16:10:41,14,0.233470,0.276580,16.653330,16.418660
451.760000,2024/02/07 16:12:07,14,0.236330,0.305790,16.500000,16.609740
451.640000,2024/02/07 16:14:30,12,0.360130,0.452850,16.326670,16.762090
451.490000,2024/02/07 16:15:55,12,0.362000,0.449360,16.748330,16.839050
451.790000,2024/02/07 16:17:21,12,0.362000,0.426220,16.800000,16.861930
452.290000,2024/02/07 16:19:25,15,0.283700,0.487930,17.193330,16.831560
453.170000,2024/02/07 16:20:50,15,0.287800,0.385710,17.300000,16.992190
453.160000,2024/02/07 16:22:16,15,0.290630,0.379020,17.300000,16.904200
454.690000,2024/02/07 16:24:40,16,0.276220,0.695130,17.000000,17.133740
454.260000,2024/02/07 16:26:05,16,0.279530,0.707840,17.000000,17.252580
454.240000,2024/02/07 16:27:31,16,0.279200,0.740970,16.800000,17.261350
452.910000,2024/02/07 16:29:51,11,0.336200,0.493790,16.760000,15.416010
452.810000,2024/02/07 16:31:17,11,0.340550,0.394900,16.360000,14.825420
452.770000,2024/02/07 16:32:43,11,0.341000,0.430530,16.086670,14.595480
453.340000,2024/02/07 16:35:10,10,0.170130,0.365930,15.553330,14.729650
452.930000,2024/02/07 16:36:35,10,0.237150,0.508420,15.370000,14.434780
453.920000,2024/02/07 16:38:01,10,0.238570,0.366480,15.086670,14.441760
455.130000,2024/02/07 16:40:02,17,0.123600,0.785040,15.000000,14.562490
456.090000,2024/02/07 16:41:29,17,0.208270,0.771520,14.893330,14.421800
457.930000,2024/02/07 16:42:54,17,0.215070,0.896200,14.653330,14.354680
453.470000,2024/02/07 16:45:14,OC5,0.264000,0.498750,14.320000,14.285860
453.950000,2024/02/07 16:46:41,OC5,0.328470,0.525830,14.076670,13.988920
454.020000,2024/02/07 16:48:06,OC5,0.330000,0.499160,13.866670,13.880450
455.600000,2024/02/07 16:50:39,24,0.334800,0.739840,13.800000,14.444040
456.290000,2024/02/07 16:52:05,24,0.338630,0.691660,13.736670,14.392810
457.090000,2024/02/07 16:53:31,24,0.339130,0.650560,13.686670,14.526100
454.530000,2024/02/07 16:55:38,25,0.314600,0.683280,13.540000,14.852110
457.570000,2024/02/07 16:57:04,25,0.318850,0.678590,13.885000,14.634450
459.420000,2024/02/07 16:58:30,25,0.323070,0.625240,14.113330,14.548050
457.960000,2024/02/07 17:00:37,OC3,0.356670,0.693790,14.433330,14.428840
458.450000,2024/02/07 17:02:03,OC3,0.359400,0.816840,14.480000,14.251740
456.400000,2024/02/07 17:03:28,OC3,0.360000,0.764390,14.396670,14.153220
